Name,External Id,Data Center
CGWSQL017PD,CGWSQL017PD,Rogers Airdrie - New Data Center
CGWSQL018PD,CGWSQL018PD,WCP Data Center
CGWSQL019PD,CGWSQL019PD,Rogers Airdrie - New Data Center
CGWSQL020DV,CGWSQL020DV,
cgwsql030np.hq,cgwsql030np.hq,
cgwsql037pd,cgwsql037pd,
CGWSQL043DV,CGWSQL043DV,WCP Data Center
CGWSQL044NP,CGWSQL044NP,WCP Data Center
cgwsql049np.hq,cgwsql049np.hq,
cgwsql067dv,cgwsql067dv,
CGWSQL071TS,CGWSQL071TS,
CGWSQL074DV,CGWSQL074DV,WCP Data Center
CGWSQL075DV,CGWSQL075DV,WCP Data Center
CGWSQL090TS,CGWSQL090TS,WCP Data Center
cgwsql092dv,cgwsql092dv,
cgwsql093dv.hq,cgwsql093dv.hq,
cgwsql094dv.hq,cgwsql094dv.hq,
cgwsql095dv.hq,cgwsql095dv.hq,
cgwsql096dv.hq,cgwsql096dv.hq,
cgwsql097dv.hq,cgwsql097dv.hq,
CGWSQL099DV,CGWSQL099DV,
CGWSQL1011PD,CGWSQL1011PD,WCP Data Center
CGWSQL1019PD,CGWSQL1019PD,WCP Data Center
cgwsql103ts,cgwsql103ts,
CGWSQL1082PD,CGWSQL1082PD,WCP Data Center
CGWSQL1084PD,CGWSQL1084PD,WCP Data Center
CGWSQL1094PD,CGWSQL1094PD,WCP Data Center
CGWSQL1097TS,CGWSQL1097TS,WCP Data Center
CGWSQL1101PS,CGWSQL1101PS,WCP Data Center
CGWSQL1105PD,CGWSQL1105PD,WCP Data Center
CGWSQL1115PS,CGWSQL1115PS,WCP Data Center
CGWSQL1116PD,CGWSQL1116PD,WCP Data Center
CGWSQL1127PD,CGWSQL1127PD,WCP Data Center
CGWSQL1140PD,CGWSQL1140PD,WCP Data Center
CGWSQL1160PD,CGWSQL1160PD,WCP Data Center
CGWSQL1162DV,CGWSQL1162DV,WCP Data Center
cgwsql116ts,cgwsql116ts,
CGWSQL1172PD,CGWSQL1172PD,WCP Data Center
CGWSQL1174PD,CGWSQL1174PD,WCP Data Center
CGWSQL1175NP,CGWSQL1175NP,WCP Data Center
CGWSQL1177QA,CGWSQL1177QA,WCP Data Center
CGWSQL1178PD,CGWSQL1178PD,WCP Data Center
CGWSQL1179PD,CGWSQL1179PD,
CGWSQL1186PD,CGWSQL1186PD,WCP Data Center
cgwsql1187,cgwsql1187,
CGWSQL1187PD,CGWSQL1187PD,WCP Data Center
CGWSQL123PD,CGWSQL123PD,WCP Data Center
CGWSQL144DV,CGWSQL144DV,WCP Data Center
CGWSQL147TS,CGWSQL147TS,WCP Data Center
CGWSQL150QA,CGWSQL150QA,WCP Data Center
cgwsql153ps.hq,cgwsql153ps.hq,
CGWSQL160PD,CGWSQL160PD,
CGWSQL160PD,CGWSQL160PD,WCP Data Center
CGWSQL161PD,CGWSQL161PD,WCP Data Center
CGWSQL162DV,CGWSQL162DV,
CGWSQL163DV,CGWSQL163DV,
CGWSQL215PD,CGWSQL215PD,WCP Data Center
cgwsql215pd.hq,cgwsql215pd.hq,
cgwsql219pd,cgwsql219pd,
CGWSQL219PD.hq,CGWSQL219PD.hq,
cgwsql240np,cgwsql240np,
CGWSQL240NP,CGWSQL240NP,WCP Data Center
CGWSQL241NP,CGWSQL241NP,WCP Data Center
CGWSQL244TR,CGWSQL244TR,WCP Data Center
CGWSQL251PD,CGWSQL251PD,WCP Data Center
CGWSQL255PD,CGWSQL255PD,WCP Data Center
CGWSQL258PD,CGWSQL258PD,
CGWSQL264DV,CGWSQL264DV,
CGWSQL267TS,CGWSQL267TS,WCP Data Center
CGWSQL269DV,CGWSQL269DV,WCP Data Center
CGWSQL270TS,CGWSQL270TS,WCP Data Center
CGWSQL293PD,CGWSQL293PD,WCP Data Center
CGWSQL311TS,CGWSQL311TS,WCP Data Center
CGWSQL333DV,CGWSQL333DV,
cgwsql334dv,cgwsql334dv,
CGWSQL335DV,CGWSQL335DV,WCP Data Center
CGWSQL336DV,CGWSQL336DV,WCP Data Center
CGWSQL338PD,CGWSQL338PD,WCP Data Center
CGWSQL339PD,CGWSQL339PD,WCP Data Center
CGWSQL339PD,CGWSQL339PD,WCP Data Center
CGWSQL349PD,CGWSQL349PD,WCP Data Center
CGWSQL357TS,CGWSQL357TS,WCP Data Center
CGWSQL402PD,CGWSQL402PD,WCP Data Center
CGWSQL433TS,CGWSQL433TS,WCP Data Center
CGWSQL434PP,CGWSQL434PP,WCP Data Center
CGWSQL443PD,CGWSQL443PD,WCP Data Center
CGWSQL445TS,CGWSQL445TS,WCP Data Center
CGWSQL455PD,CGWSQL455PD,WCP Data Center
CGWSQL476PD,CGWSQL476PD,WCP Data Center
cgwsql481dv.hq,cgwsql481dv.hq,
CGWSQL484TS,CGWSQL484TS,
CGWSQL485TS,CGWSQL485TS,
CGWSQL489PD,CGWSQL489PD,WCP Data Center
CGWSQL491PD,CGWSQL491PD,WCP Data Center
CGWSQL496PD,CGWSQL496PD,
CGWSQL501PD,CGWSQL501PD,WCP Data Center
CGWSQL528PD,CGWSQL528PD,WCP Data Center
CGWSQL551PD,CGWSQL551PD,WCP Data Center
cgwsql557pd.hq,cgwsql557pd.hq,
CGWSQL558PD,CGWSQL558PD,WCP Data Center
CGWSQL559PD,CGWSQL559PD,WCP Data Center
CGWSQL560PD,CGWSQL560PD,WCP Data Center
cgwsql561pd.hq,cgwsql561pd.hq,
CGWSQL573PD,CGWSQL573PD,WCP Data Center
CGWSQL596PD,CGWSQL596PD,
CGWSQL623PD,CGWSQL623PD,WCP Data Center
CGWSQL624PS,CGWSQL624PS,WCP Data Center
CGWSQL628PD,CGWSQL628PD,WCP Data Center
CGWSQL687PD,CGWSQL687PD,WCP Data Center
CGWSQL688PD,CGWSQL688PD,WCP Data Center
CGWSQL689PD,CGWSQL689PD,WCP Data Center
CGWSQL690PD,CGWSQL690PD,WCP Data Center
CGWSQL693PD,CGWSQL693PD,WCP data centre
CGWSQL925DV,CGWSQL925DV,WCP Data Center
CGWSQL926DV,CGWSQL926DV,WCP Data Center
CGWSQL927PD,CGWSQL927PD,WCP Data Center
CGWSQL928PD,CGWSQL928PD,WCP Data Center
CGWSQL936PP,CGWSQL936PP,
CGWSQL937PD,CGWSQL937PD,WCP Data Center
CGWSQL938PD,CGWSQL938PD,WCP Data Center
CGWSQL939PD,CGWSQL939PD,WCP Data Center
CGWSQL940PD,CGWSQL940PD,WCP Data Center
CGWSQL948TS,CGWSQL948TS,
CGWSQL949TS,CGWSQL949TS,WCP Data Center
CGWSQL950TS,CGWSQL950TS,WCP Data Center
CGWSQL951TS,CGWSQL951TS,WCP Data Center
CGWSQL968PD,CGWSQL968PD,
CGWSQL983PD,CGWSQL983PD,WCP Data Center
CGWSQL984PD,CGWSQL984PD,WCP Data Center
CGWSRM001PD,CGWSRM001PD,Rogers CoLo Data Center
CGWSRM002PD,CGWSRM002PD,Rogers Airdrie - New Data Center
CGWSSO480PD,CGWSSO480PD,WCP Data Center
CGWSTAN12TS,CGWSTAN12TS,
CGWTEMPLATE,CGWTEMPLATE,
CGWUSB222PD,CGWUSB222PD,WCP data centre
CGWUSB222PD-N,CGWUSB222PD-N,
CGWVCCP01,CGWVCCP01,WCP Data Center
CGWVCMGT01,CGWVCMGT01,WCP Data Center
CGWVCOLL03,CGWVCOLL03,WCP Data Center
CGWVCSAP01,CGWVCSAP01,WCP Data Center
CGWVCSRMTS1,CGWVCSRMTS1,
CGWVCSSOTS1,CGWVCSSOTS1,
CGWVCVDI01,CGWVCVDI01,WCP Data Center
CGWVCVPXDTS1,CGWVCVPXDTS1,
CGWVCVUMTS1,CGWVCVUMTS1,
CGWVDI121PD,CGWVDI121PD,WCP Data Center
CGWVDICB01,CGWVDICB01,WCP Data Center
CGWVDICB02,CGWVDICB02,WCP Data Center
CGWVDISRM01,CGWVDISRM01,WCP Data Center
CGWVDIVRA01,CGWVDIVRA01,WCP Data Center
CGWVDIVRA02,CGWVDIVRA02,WCP Data Center
CGWVIDM01,CGWVIDM01,WCP Data Center
CGWVIDM02,CGWVIDM02,WCP Data Center
CGWVMM456PD,CGWVMM456PD,
CGWVMM457PD,CGWVMM457PD,
CGWVUMMGT01,CGWVUMMGT01,WCP Data Center
CGWVUMSAP01,CGWVUMSAP01,WCP Data Center
CGWVUMVDI01,CGWVUMVDI01,WCP Data Center
CGYDRCH01,CGYDRCH01,Rogers CoLo Data Center
CGYDRCH02,CGYDRCH02,Rogers CoLo Data Center
CGYDRMB01,CGYDRMB01,COLo datacentre
CGYDRMB02,CGYDRMB02,COLo datacentre
CGYDRUM01,CGYDRUM01,COLo datacentre
cgydrum01,cgydrum01,
CGYDRUM02,CGYDRUM02,COLo datacentre
CGYLORA001PS,CGYLORA001PS,
CGYLYNC01,CGYLYNC01,WCP data centre
CGYMAILDEV,CGYMAILDEV,WCP Data Center
CGYPRINT1,CGYPRINT1,WCP Data Center
CGYPRINT2,CGYPRINT2,WCP Data Center
CGYPRINT3,CGYPRINT3,WCP Data Center
cgyprint4.hq,cgyprint4.hq,
CGYPRINTR1,CGYPRINTR1,WCP Data Center
CGYPRINTR2,CGYPRINTR2,
CGYSME01,CGYSME01,
CGYSME02,CGYSME02,WCP Data Center
CGYWAPP001PD,CGYWAPP001PD,WCP Data Center
CGYWAPP002PD,CGYWAPP002PD,WCP Data Center
cgywcpch01,cgywcpch01,
CGYWCPCH01,CGYWCPCH01,WCP Data Center
CGYWCPCH02,CGYWCPCH02,WCP Data Center
CGYWCPCH03,CGYWCPCH03,WCP Data Center
CGYWCPCH04,CGYWCPCH04,WCP Data Center
CGYWCPMB01,CGYWCPMB01,WCP data centre
CGYWCPMB02,CGYWCPMB02,WCP data centre
CGYWCPUM01,CGYWCPUM01,WCP data centre
CGYWCPUM02,CGYWCPUM02,WCP data centre
CGYWSQL002TS,CGYWSQL002TS,WCP Data Center
CIA003,CIA003,WCP Data Center
CIDTST01-1,CIDTST01-1,
CIDTST01-2,CIDTST01-2,
CIDTST01-3,CIDTST01-3,
CIDTST01-4,CIDTST01-4,
cif013,cif013,
cifstestdns.hq,cifstestdns.hq,
cip001,cip001,
cis002,cis002,
CIS011,CIS011,WCP Data Center
CIS017,CIS017,
cis019,cis019,
CIS061,CIS061,Rogers CoLo Data Center
CIS240,CIS240,WCP Data Center
cis648,cis648,
cis649,cis649,
cis703,cis703,
CIS704,CIS704,WCP Data Center
CIS705,CIS705,WCP Data Center
CIS706,CIS706,WCP Data Center
CISMC2,CISMC2,
CISMCL,CISMCL,Rogers CoLo Data Center
CISND5,CISND5,WCP Data Center
cisns4,cisns4,
CISPS1,CISPS1,WCP Data Center
CISPW2,CISPW2,
CISPW3,CISPW3,
cistm1,cistm1,
CISWQA,CISWQA,
ciswqc,ciswqc,
CIW06050088,CIW06050088,
CIW12060605,CIW12060605,
ciw13010046,ciw13010046,
CIW20016524,CIW20016524,
CIW416,CIW416,WCP Data Center
ciw803,ciw803,
ciw810,ciw810,
CIWS03,CIWS03,
ciwv30,ciwv30,
ciwv31,ciwv31,
CLBS001,CLBS001,WCP Data Center
CLBS002,CLBS002,WCP Data Center
CLBS003,CLBS003,WCP Data Center
CLBS004,CLBS004,WCP Data Center
CLBS005,CLBS005,WCP Data Center
CLBS006,CLBS006,WCP Data Center
CLBS007,CLBS007,WCP Data Center
CLBS008,CLBS008,WCP Data Center
CLF025,CLF025,
CLF027,CLF027,
CLF028,CLF028,
clf031,clf031,
CLF032,CLF032,WCP Data Center
CLF033,CLF033,WCP Data Center
CLOUDSQL1TS,CLOUDSQL1TS,
CLOUDSQL2TS,CLOUDSQL2TS,
cloudtest,cloudtest,
cloudtest2,cloudtest2,
CLS000,CLS000,WCP Data Center
CLS001,CLS001,WCP Data Center
CLS002,CLS002,WCP Data Center
CLS003,CLS003,WCP Data Center
CLS004,CLS004,Rogers CoLo Data Center
CLS005,CLS005,Rogers CoLo Data Center
CLS006,CLS006,WCP Data Center
CLS007,CLS007,Rogers CoLo Data Center
CLS008,CLS008,WCP Data Center
cls009,cls009,
CLS010,CLS010,WCP Data Center
cls011,cls011,
CLS012,CLS012,WCP Data Center
CLS014,CLS014,
CLS015,CLS015,Rogers CoLo Data Center
CLS017,CLS017,
CLS018,CLS018,
CLS019,CLS019,Rogers CoLo Data Center
CLS020,CLS020,WCP Data Center
cls021,cls021,
CLS022,CLS022,Rogers CoLo Data Center
cls023,cls023,
cls023,cls023,WCP Data Center
cls024,cls024,
CLS025,CLS025,WCP Data Center
CLS026,CLS026,WCP Data Center
CLS027,CLS027,WCP Data Center
CLS028,CLS028,WCP Data Center
CLS029,CLS029,WCP Data Center
CLS030,CLS030,Rogers CoLo Data Center
CLS030,CLS030,Rogers CoLo Data Center
CLS031,CLS031,Rogers CoLo Data Center
CLS032,CLS032,WCP Data Center
CLS033,CLS033,WCP Data Center
CLS034,CLS034,WCP Data Center
CLS035,CLS035,WCP Data Center
CLS036,CLS036,
cls037,cls037,
CLS038,CLS038,WCP Data Center
cls039,cls039,
cls040,cls040,WCP Data Center
CLS041,CLS041,WCP Data Center
CLS042,CLS042,WCP Data Center
cls043,cls043,WCP Data Center
cls044,cls044,
CLS045,CLS045,
CLS046,CLS046,WCP Data Center
cls047,cls047,
cls047-lo,cls047-lo,
CLS048,CLS048,WCP Data Center
CLS049,CLS049,WCP Data Center
CLS050,CLS050,Rogers CoLo Data Center
CLS051,CLS051,WCP Data Center
CLS052,CLS052,
CLS053,CLS053,WCP Data Center
CLS055,CLS055,WCP Data Center
CLS056,CLS056,
cls057,cls057,WCP Data Center
cls058,cls058,Rogers Airdrie - New Data Center
cls059,cls059,
CLS060,CLS060,Rogers CoLo Data Center
cls061,cls061,
cls062,cls062,
cls064,cls064,WCP Data Center
cls065,cls065,
cls067,cls067,
CLS068,CLS068,
cls069,cls069,
CLS070,CLS070,WCP Data Center
CLS071,CLS071,WCP Data Center
CLS072,CLS072,WCP Data Center
cls073,cls073,
cls073-new,cls073-new,
CLS074,CLS074,WCP Data Center
CLS075,CLS075,WCP Data Center
CLS076,CLS076,Rogers CoLo Data Center
cls077,cls077,
CLS078,CLS078,
CLS079,CLS079,Rogers CoLo Data Center
CLS080,CLS080,WCP Data Center
cls080-old,cls080-old,
CLS081,CLS081,WCP Data Center
CLS082,CLS082,WCP Data Center
CLS083,CLS083,WCP Data Center
CLS084,CLS084,WCP Data Center
CLS085,CLS085,WCP Data Center
CLS086,CLS086,WCP Data Center
CLS087,CLS087,WCP Data Center
CLS088,CLS088,WCP Data Center
CLS089,CLS089,WCP Data Center
CLS090,CLS090,WCP Data Center
CLS090,CLS090,WCP Data Center
CLS090,CLS090,
CLS091,CLS091,WCP Data Center
cls091-lo,cls091-lo,
CLS092,CLS092,Rogers CoLo Data Center
cls093,cls093,
CLS094,CLS094,WCP Data Center
CLS094-LO,CLS094-LO,
cls096,cls096,
cls097,cls097,
CLS100,CLS100,
CLS101,CLS101,WCP Data Center
CLS102,CLS102,Rogers CoLo Data Center
CLS103,CLS103,
CLS104,CLS104,
CLS105,CLS105,
CLS106,CLS106,
CLS107,CLS107,
CLS108,CLS108,Rogers CoLo Data Center
CLS109,CLS109,
CLS110,CLS110,
cls112,cls112,
CLS114,CLS114,Rogers CoLo Data Center
CLS115,CLS115,
CLS116,CLS116,
CLS117,CLS117,
CLS118,CLS118,
CLS119,CLS119,
CLS120,CLS120,
cls121,cls121,
CLS122,CLS122,
CLS123,CLS123,
CLS124,CLS124,
CLS126,CLS126,Rogers CoLo Data Center
CLS128,CLS128,
CLS129,CLS129,
CLS130,CLS130,
cls131,cls131,
CLS132,CLS132,
CLS133,CLS133,WCP Data Center
cls134,cls134,
CLS135,CLS135,
CLS136,CLS136,
CLS137,CLS137,
CLS138,CLS138,
cls141,cls141,
cls142,cls142,
CLS143,CLS143,WCP Data Center
CLS143-NEW,CLS143-NEW,
CLS144,CLS144,WCP Data Center
cls145,cls145,
cls145-old,cls145-old,
CLS146,CLS146,
cls147,cls147,
cls149,cls149,
cls150,cls150,
cls151,cls151,
CLS152,CLS152,WCP Data Center
CLS153,CLS153,WCP Data Center
CLS154,CLS154,WCP Data Center
CLS156,CLS156,WCP Data Center
CLS159,CLS159,
CLS160,CLS160,WCP Data Center
CLS161,CLS161,WCP Data Center
CLS163,CLS163,
CLS164,CLS164,WCP Data Center
CLS165,CLS165,WCP Data Center
cls167,cls167,WCP Data Center
cls168,cls168,
CLS172,CLS172,
cls176,cls176,
cls177,cls177,
cls178,cls178,
CLS181,CLS181,WCP Data Center
CLS182,CLS182,Rogers CoLo Data Center
CLS184,CLS184,
CLS185,CLS185,
CLS200,CLS200,Rogers CoLo Data Center
cls201,cls201,
CLS202,CLS202,Rogers CoLo Data Center
CLS203,CLS203,Rogers CoLo Data Center
CLS204,CLS204,WCP Data Center
CLS205,CLS205,WCP Data Center
cls211-lo,cls211-lo,
cls212,cls212,
cls212-lo,cls212-lo,
CLS213,CLS213,Rogers CoLo Data Center
cls213-lo,cls213-lo,
CLS214,CLS214,
cls215,cls215,
cls216,cls216,
cls217,cls217,
CLS218,CLS218,WCP Data Center
cls219,cls219,Rogers CoLo Data Center
CLS220,CLS220,Rogers CoLo Data Center
CLS221,CLS221,Rogers CoLo Data Center
CLS225,CLS225,
CLS226,CLS226,WCP Data Center
cls227,cls227,WCP Data Center
cls228,cls228,WCP Data Center
CLS231,CLS231,Rogers CoLo Data Center
cls232,cls232,WCP Data Center
CLS233,CLS233,WCP Data Center
CLS235,CLS235,WCP Data Center
cls237-lo,cls237-lo,
CLS238,CLS238,WCP Data Center
CLS239,CLS239,WCP Data Center
CLS241,CLS241,Rogers CoLo Data Center
CLS242,CLS242,WCP Data Center
CLS243,CLS243,WCP Data Center
CLS243,CLS243,WCP Data Center
CLS243,CLS243,
CLS244,CLS244,WCP Data Center
CLS244,CLS244,WCP Data Center
CLS245,CLS245,WCP Data Center
CLS245,CLS245,WCP Data Center
CLS246,CLS246,WCP Data Center
CLS247,CLS247,Rogers CoLo Data Center
CLS248,CLS248,Rogers CoLo Data Center
CLS249,CLS249,Rogers CoLo Data Center
CLS250,CLS250,WCP Data Center
CLS250,CLS250,WCP Data Center
CLS251,CLS251,WCP Data Center
cls252,cls252,
CLS253,CLS253,Rogers CoLo Data Center
CLS254,CLS254,Rogers CoLo Data Center
CLS255,CLS255,Rogers CoLo Data Center
CLS256,CLS256,WCP Data Center
CLS257,CLS257,WCP Data Center
CLS258,CLS258,WCP Data Center
CLS259,CLS259,WCP Data Center
CLS260,CLS260,WCP Data Center
CLS261,CLS261,Rogers CoLo Data Center
CLS262,CLS262,WCP Data Center
cls262-lo,cls262-lo,
CLS263,CLS263,Rogers CoLo Data Center
CLS264,CLS264,
CLS264,CLS264,WCP Data Center
CLS265,CLS265,Rogers CoLo Data Center
CLS266,CLS266,WCP Data Center
cls267,cls267,
CLS268,CLS268,WCP Data Center
cls269,cls269,
CLS270,CLS270,Rogers CoLo Data Center
CLS271,CLS271,Rogers CoLo Data Center
CLS272,CLS272,Rogers CoLo Data Center
CLS273,CLS273,Rogers CoLo Data Center
CLS274,CLS274,Rogers CoLo Data Center
CLS275,CLS275,WCP Data Center
CLS276,CLS276,Rogers CoLo Data Center
CLS277,CLS277,Rogers CoLo Data Center
CLS278,CLS278,Rogers CoLo Data Center
CLS279,CLS279,WCP Data Center
CLS280,CLS280,WCP Data Center
CLS281,CLS281,WCP Data Center
CLS282,CLS282,WCP Data Center
CLS283,CLS283,WCP Data Center
cls284,cls284,WCP Data Center
CLS286,CLS286,Rogers CoLo Data Center
CLS287,CLS287,WCP Data Center
CLS288,CLS288,WCP Data Center
CLS289,CLS289,WCP Data Center
CLS290,CLS290,WCP Data Center
CLS291,CLS291,WCP Data Center
CLS292,CLS292,WCP Data Center
CLS293,CLS293,Rogers CoLo Data Center
CLS294,CLS294,Rogers CoLo Data Center
CLS295,CLS295,Rogers CoLo Data Center
CLS296,CLS296,Rogers CoLo Data Center
CLS297,CLS297,Rogers CoLo Data Center
CLS298,CLS298,Rogers CoLo Data Center
CLS299,CLS299,WCP Data Center
CLS300,CLS300,WCP Data Center
CLS3000,CLS3000,WCP Data Center
CLS3003,CLS3003,Rogers Airdrie - New Data Center
CLS3004,CLS3004,Rogers Airdrie - New Data Center
CLS3005,CLS3005,WCP Data Center
CLS3005,CLS3005,WCP Data Center
CLS3006,CLS3006,WCP Data Center
cls3007,cls3007,
CLS3008,CLS3008,WCP Data Center
CLS3009,CLS3009,WCP Data Center
CLS301,CLS301,WCP Data Center
CLS3010,CLS3010,WCP Data Center
CLS3011,CLS3011,WCP Data Center
CLS3014,CLS3014,WCP Data Center
CLS3014,CLS3014,WCP Data Center
cls3015,cls3015,WCP Data Center
CLS3015,CLS3015,WCP Data Center
CLS3016,CLS3016,WCP Data Center
CLS3016,CLS3016,WCP Data Center
cls3017,cls3017,
CLS3017,CLS3017,WCP Data Center
CLS3018,CLS3018,WCP Data Center
CLS3019,CLS3019,WCP Data Center
CLS302,CLS302,WCP Data Center
CLS3020,CLS3020,WCP Data Center
CLS3021,CLS3021,WCP Data Center
cls3022,cls3022,
cls3022,cls3022,
CLS3023,CLS3023,WCP Data Center
CLS3024,CLS3024,WCP Data Center
CLS3026,CLS3026,WCP Data Center
CLS3027,CLS3027,Rogers Airdrie - New Data Center
CLS3028,CLS3028,
CLS303,CLS303,WCP Data Center
CLS3033,CLS3033,WCP Data Center
cls3034,cls3034,
cls3035,cls3035,
CLS3036,CLS3036,WCP Data Center
CLS3037,CLS3037,WCP Data Center
CLS3038,CLS3038,WCP Data Center
CLS3039,CLS3039,WCP Data Center
CLS304,CLS304,WCP Data Center
cls3040,cls3040,
cls3040,cls3040,
CLS3043,CLS3043,
cls3044,cls3044,
CLS3045,CLS3045,WCP Data Center
CLS3045,CLS3045,WCP Data Center
cls3046,cls3046,
CLS3047,CLS3047,WCP Data Center
CLS3048,CLS3048,WCP Data Center
CLS3049,CLS3049,
cls305,cls305,
CLS3050,CLS3050,Rogers Airdrie - New Data Center
CLS3051,CLS3051,Rogers Airdrie - New Data Center
CLS3052,CLS3052,WCP Data Center
CLS3054,CLS3054,WCP Data Center
CLS306,CLS306,WCP Data Center
CLS306,CLS306,WCP Data Center
cls307,cls307,
cls308,cls308,
CLS309,CLS309,
CLS3098,CLS3098,
CLS310,CLS310,WCP Data Center
CLS311,CLS311,WCP Data Center
CLS312,CLS312,WCP Data Center
CLS313,CLS313,WCP Data Center
CLS314,CLS314,
CLS315,CLS315,WCP Data Center
CLS316,CLS316,WCP Data Center
CLS317,CLS317,WCP Data Center
CLS318,CLS318,WCP Data Center
cls3198.hq,cls3198.hq,
CLS320,CLS320,WCP Data Center
CLS320,CLS320,WCP Data Center
CLS321,CLS321,WCP Data Center
CLS322,CLS322,
CLS323,CLS323,Rogers CoLo Data Center
CLS324,CLS324,Rogers CoLo Data Center
cls325,cls325,
cls326,cls326,
cls327,cls327,
cls328,cls328,
cls329,cls329,
cls330,cls330,
cls331,cls331,
cls331,cls331,
cls332,cls332,
cls333,cls333,
cls334,cls334,
CLS335,CLS335,Rogers CoLo Data Center
CLS335,CLS335,Rogers CoLo Data Center
CLS336,CLS336,Rogers CoLo Data Center
cls337,cls337,
CLS338,CLS338,Rogers CoLo Data Center
CLS339,CLS339,Rogers CoLo Data Center
CLS340,CLS340,Rogers CoLo Data Center
CLS341,CLS341,Rogers CoLo Data Center
CLS342,CLS342,Rogers CoLo Data Center
CLS343,CLS343,
CLS344,CLS344,WCP Data Center
CLS345,CLS345,
CLS346,CLS346,WCP Data Center
CLS347,CLS347,WCP Data Center
CLS348,CLS348,Rogers CoLo Data Center
CLS349,CLS349,WCP Data Center
CLS350,CLS350,Rogers CoLo Data Center
CLS351,CLS351,Rogers CoLo Data Center
CLS352,CLS352,WCP Data Center
CLS353,CLS353,Rogers CoLo Data Center
cls354,cls354,
CLS355,CLS355,WCP Data Center
CLS356,CLS356,WCP Data Center
CLS357,CLS357,WCP Data Center
CLS358,CLS358,Rogers CoLo Data Center
CLS359,CLS359,Rogers CoLo Data Center
cls3598,cls3598,
CLS360,CLS360,WCP Data Center
CLS361,CLS361,Rogers CoLo Data Center
CLS362,CLS362,Rogers CoLo Data Center
CLS363,CLS363,WCP Data Center
CLS369,CLS369,Rogers CoLo Data Center
CLS370,CLS370,Rogers CoLo Data Center
CLS371,CLS371,Rogers CoLo Data Center
cls372,cls372,
CLS373,CLS373,
CLS374,CLS374,Rogers CoLo Data Center
cls375,cls375,
CLS376,CLS376,
CLS377,CLS377,
CLS378,CLS378,WCP Data Center
CLS379,CLS379,WCP Data Center
CLS380,CLS380,WCP Data Center
CLS381,CLS381,Rogers CoLo Data Center
CLS382,CLS382,Rogers CoLo Data Center
CLS383,CLS383,WCP Data Center
CLS384,CLS384,WCP Data Center
CLS385,CLS385,WCP Data Center
CLS386,CLS386,Rogers CoLo Data Center
CLS387,CLS387,WCP Data Center
cls388,cls388,WCP Data Center
cls389,cls389,Rogers CoLo Data Center
CLS390,CLS390,WCP Data Center
CLS391,CLS391,WCP Data Center
CLS392,CLS392,WCP Data Center
CLS393,CLS393,WCP Data Center
cls394,cls394,Rogers CoLo Data Center
CLS395,CLS395,Rogers CoLo Data Center
CLS397,CLS397,Rogers CoLo Data Center
CLS398,CLS398,Rogers CoLo Data Center
CLS399,CLS399,Rogers CoLo Data Center
CLS400,CLS400,
CLS401,CLS401,
cls402,cls402,
CLS404,CLS404,
CLS405,CLS405,
CLS406,CLS406,
CLS407,CLS407,WCP Data Center
cls408,cls408,
CLS409,CLS409,WCP Data Center
cls413,cls413,
cls414,cls414,
CLS415,CLS415,WCP Data Center
CLS416,CLS416,WCP Data Center
CLS417,CLS417,Rogers CoLo Data Center
CLS418,CLS418,
cls419,cls419,
CLS420,CLS420,WCP Data Center
CLS421,CLS421,Rogers CoLo Data Center
cls422,cls422,WCP Data Center
CLS423,CLS423,WCP Data Center
CLS425,CLS425,
CLS426,CLS426,
CLS427,CLS427,
CLS428,CLS428,
CLS429,CLS429,Rogers CoLo Data Center
CLS430,CLS430,Rogers CoLo Data Center
CLS431,CLS431,Rogers CoLo Data Center
CLS432,CLS432,Rogers CoLo Data Center
CLS433,CLS433,WCP Data Center
CLS434,CLS434,WCP Data Center
CLS435,CLS435,WCP Data Center
CLS436,CLS436,Rogers CoLo Data Center
CLS437,CLS437,WCP Data Center
CLS438,CLS438,Rogers CoLo Data Center
CLS439,CLS439,WCP Data Center
CLS440,CLS440,WCP Data Center
CLS441,CLS441,WCP Data Center
CLS442,CLS442,Rogers CoLo Data Center
CLS443,CLS443,WCP Data Center
CLS444,CLS444,Rogers Airdrie - New Data Center
CLS445,CLS445,WCP Data Center
CLS446,CLS446,Rogers CoLo Data Center
CLS447,CLS447,Rogers CoLo Data Center
CLS448,CLS448,WCP Data Center
CLS449,CLS449,Rogers CoLo Data Center
CLS450,CLS450,WCP Data Center
CLS451,CLS451,WCP Data Center
CLS452,CLS452,WCP Data Center
CLS453,CLS453,
CLS454,CLS454,Rogers CoLo Data Center
CLS455,CLS455,WCP Data Center
CLS456,CLS456,WCP Data Center
CLS457,CLS457,WCP Data Center
CLS458,CLS458,WCP Data Center
CLS459 ,CLS459 ,WCP Data Center
CLS460,CLS460,WCP Data Center
CLS462,CLS462,Rogers CoLo Data Center
CLS463,CLS463,WCP Data Center
CLS464,CLS464,WCP Data Center
CLS465,CLS465,WCP Data Center
CLS466,CLS466,WCP Data Center
CLS467,CLS467,WCP Data Center
CLS468,CLS468,Rogers CoLo Data Center
CLS469,CLS469,Rogers CoLo Data Center
CLS470,CLS470,Rogers CoLo Data Center
CLS471,CLS471,WCP Data Center
CLS472,CLS472,WCP Data Center
