"ID","WELL_LOCATION","GAS_OIL_RATIO","SUM(WBT.PRORATED_OIL)","MAX(WBT.PRODUCTION_DATE)","STATUS"
"a8k16000000g1oKAAQ","196142305324W300","0.034","0","08-MAY-18","Item Updated"
"a8k16000000fzAxAAI","196150605323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g12MAAQ","196151205324W300","0.0023","0","07-MAY-18","Item Updated"
"a8k16000000fzTrAAI","196152005223W300","0.03905","35.89","07-MAY-18","Item Updated"
"a8k16000000fzHnAAI","196162705324W300","0.0172","108.63","08-MAY-18","Item Updated"
"a8k16000000g1xTAAQ","197010404821W300","0.00872","808.82","07-MAY-18","Item Updated"
"a8k16000000fxmvAAA","197010605026W300","0","38.99","07-MAY-18","Item Updated"
"a8k16000000g0BKAAY","197010705026W300","0","9.56","07-MAY-18","Item Updated"
"a8k16000000fziAAAQ","197011304924W300","0.04181","186.61","08-MAY-18","Item Updated"
"a8k16000000fz7AAAQ","197011705223W300","0.03905","344.09","07-MAY-18","Item Updated"
"a8k16000000g0ubAAA","197020104819W300","0.0095","400.44","08-MAY-18","Item Updated"
"a8k16000000g105AAA","197021505124W300","0.0507","379.6","08-MAY-18","Item Updated"
"a8k16000000g20GAAQ","197030404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000g1k8AAA","197030705323W300","0.03905","357.74","07-MAY-18","Item Updated"
"a8k16000000g13BAAQ","197032404821W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fxyvAAA","197040105027W300","0","22.27","07-MAY-18","Item Updated"
"a8k16000000g1CPAAY","197040704923W300","0.04181","333.79","08-MAY-18","Item Updated"
"a8k16000000fz39AAA","197043305223W300","0.03905","21.52","07-MAY-18","Item Updated"
"a8k16000000fy2hAAA","197050105027W300","0","9.54","07-MAY-18","Item Updated"
"a8k16000000g13ZAAQ","197051804923W300","0.04181","291.54","08-MAY-18","Item Updated"
"a8k16000000g1qXAAQ","197060705023W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000fz73AAA","197061605223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g12TAAQ","197062404821W300","0.0241","936.87","08-MAY-18","Item Updated"
"a8k16000000fzU0AAI","197070605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzU7AAI","197080605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0DfAAI","197080705026W300","0","0","07-MAY-18","Item Updated"
"a8k16000000fzNbAAI","197081705223W300","0.03905","74.42","07-MAY-18","Item Updated"
"a8k16000000fzXbAAI","197090605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzi1AAA","197091204924W300","0.04181","130.11","08-MAY-18","Item Updated"
"a8k16000000fzbJAAQ","197100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzbZAAQ","197110605023W300","0.023","23.39","07-MAY-18","Item Updated"
"a8k16000000fxVjAAI","197110704819W300","0.0116","752.25","08-MAY-18","Item Updated"
"a8k1L000000CafhQAC","197111605223W300","0","0","07-MAY-18","Item Updated"
"a8k16000000fy2wAAA","197120105027W300","0","34.46","07-MAY-18","Item Updated"
"a8k16000000g0uoAAA","197130104819W300","0.0095","744.75","08-MAY-18","Item Updated"
"a8k16000000fxVUAAY","197140504819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fzAyAAI","197150605323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g12NAAQ","197151205324W300","0.03905","252.76","07-MAY-18","Item Updated"
"a8k16000000fzHoAAI","197162705324W300","0.0172","129.75","08-MAY-18","Item Updated"
"a8k16000000g1xeAAA","198010404821W300","0.00872","737.16","07-MAY-18","Item Updated"
"a8k16000000g0BLAAY","198010705026W300","0","7.88","07-MAY-18","Item Updated"
"a8k16000000fziBAAQ","198011304924W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000fz7BAAQ","198011705223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g0ucAAA","198020104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g106AAA","198021505124W300","0.005","0","08-MAY-18","Item Updated"
"a8k16000000g10wAAA","198021805223W300","0.03905","32.64","07-MAY-18","Item Updated"
"a8k16000000fzHTAAY","198031705223W300","0.03905","83.76","07-MAY-18","Item Updated"
"a8k16000000g1CQAAY","198040704923W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000g13aAAA","198051804923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g0xoAAA","198060705023W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000g1waAAA","198061605223W300","0.03905","213.51","07-MAY-18","Item Updated"
"a8k16000000fzNQAAY","198061705223W300","0.03905","40.94","07-MAY-18","Item Updated"
"a8k16000000fz7dAAA","198070105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzU8AAI","198080605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzNcAAI","198081705223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzXcAAI","198090605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1n2AAA","198091204924W300","0.04181","63.53","08-MAY-18","Item Updated"
"a8k16000000fzbKAAQ","198100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzemAAA","198110605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxVkAAI","198110704819W300","0","0","08-MAY-18","Item Updated"
"a8k1L000000KykUQAS","198111605223W300","0.03905","781.21","07-MAY-18","Item Updated"
"a8k16000000g0upAAA","198130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fxVVAAY","198140504819W300","0.0116","596.33","08-MAY-18","Item Updated"
"a8k16000000fzlwAAA","198150105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzAzAAI","198150605323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g12OAAQ","198151205324W300","0.0023","0","07-MAY-18","Item Updated"
"a8k16000000fzHpAAI","198162705324W300","0.0172","78.05","08-MAY-18","Item Updated"
"a8k16000000g1zRAAQ","19A010404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000fziCAAQ","19A011304924W300","0.04181","101.89","08-MAY-18","Item Updated"
"a8k16000000g0uDAAQ","19A020104819W300","0.0095","166.1","08-MAY-18","Item Updated"
"a8k16000000g1CNAAY","19A040704923W300","0.04181","364.05","08-MAY-18","Item Updated"
"a8k16000000fzKWAAY","19A041705223W300","0.03905","23.12","07-MAY-18","Item Updated"
"a8k16000000g0yHAAQ","19A060705023W300","0.023","553.18","07-MAY-18","Item Updated"
"a8k16000000g1wwAAA","19A061605223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzNRAAY","19A061705223W300","0.03905","53.09","07-MAY-18","Item Updated"
"a8k16000000fzbSAAQ","19A070105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzBdAAI","19A080605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzXZAAY","19A090605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1mzAAA","19A091204924W300","0.04181","103.85","08-MAY-18","Item Updated"
"a8k16000000fzbLAAQ","19A100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxVlAAI","19A110704819W300","0.0116","1115.82","08-MAY-18","Item Updated"
"a8k16000000g0uqAAA","19A130104819W300","0.0095","670.82","08-MAY-18","Item Updated"
"a8k16000000fzbCAAQ","19A130704923W300","0.04181","87.74","08-MAY-18","Item Updated"
"a8k16000000fxVWAAY","19A140504819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g1EuAAI","19A150605323W300","0.03905","0","07-MAY-18","Item Updated"
"a8k16000000fzHqAAI","19A162705324W300","0.034","0","08-MAY-18","Item Updated"
"a8k16000000g1zQAAQ","19B010404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000g0uEAAQ","19B020104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fz7xAAA","19B030605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1CRAAY","19B040704923W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000fzKXAAY","19B041705223W300","0.03905","7.92","07-MAY-18","Item Updated"
"a8k16000000g1H0AAI","19B060705023W300","0.023","425.2","07-MAY-18","Item Updated"
"a8k16000000g1wjAAA","19B061605223W300","0.03905","760.14","07-MAY-18","Item Updated"
"a8k16000000fzbTAAQ","19B070105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzlPAAQ","19B083205223W300","0.03905","17.65","07-MAY-18","Item Updated"
"a8k16000000g1xLAAQ","19B090605023W300","0.023","32.84","07-MAY-18","Item Updated"
"a8k16000000g1ucAAA","19B091204924W300","0.04181","183.57","08-MAY-18","Item Updated"
"a8k16000000fzp1AAA","19B093205223W300","0.03905","0","07-MAY-18","Item Updated"
"a8k16000000fxVmAAI","19B110704819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g0urAAA","19B130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fzbDAAQ","19B130704923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000fxVXAAY","19B140504819W300","0.0116","745.39","08-MAY-18","Item Updated"
"a8k16000000fzHrAAI","19B162705324W300","0.0172","202.24","08-MAY-18","Item Updated"
"a8k16000000g1xdAAA","19C010404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000fziEAAQ","19C011304924W300","0.04181","110.96","08-MAY-18","Item Updated"
"a8k16000000fz7yAAA","19C030605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1CSAAY","19C040704923W300","0.04181","241.06","08-MAY-18","Item Updated"
"a8k16000000fzR3AAI","19C060605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxUhAAI","19C060705023W300","0.023","219.11","07-MAY-18","Item Updated"
"a8k16000000g1wbAAA","19C061605223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzljAAA","19C070105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxVnAAI","19C110704819W300","0.0116","1556.63","08-MAY-18","Item Updated"
"a8k16000000g0uiAAA","19C130104819W300","0.0095","793.71","08-MAY-18","Item Updated"
"a8k16000000fzbEAAQ","19C130704923W300","0.04181","176.63","08-MAY-18","Item Updated"
"a8k16000000fxVYAAY","19C140504819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g1CTAAY","19D040704923W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000g0xnAAA","19D060705023W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000g1wnAAA","19D061605223W300","0.03905","0","07-MAY-18","Item Updated"
"a8k16000000fz7eAAA","19D070105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxVoAAI","19D110704819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g0usAAA","19D130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fzbFAAQ","19D130704923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000fxVZAAY","19D140504819W300","0.0116","1975.37","08-MAY-18","Item Updated"
"a8k16000000fziTAAQ","19E060105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzt5AAA","19E060605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1wxAAA","19E061605223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g0utAAA","19E130104819W300","0.0095","256.9","08-MAY-18","Item Updated"
"a8k16000000fxVaAAI","19E140504819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fziUAAQ","19F060105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzR4AAI","19F060605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0uuAAA","19F130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fxVbAAI","19F140504819W300","0.0116","90.73","08-MAY-18","Item Updated"
"a8k16000000fziVAAQ","19G060105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0uvAAA","19G130104819W300","0.0095","756.42","08-MAY-18","Item Updated"
"a8k16000000fxVcAAI","19G140504819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g0uwAAA","19H130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fzBzAAI","1A0071104606W402","0","0","07-MAY-18","Item Updated"
"a8k16000000g0RFAAY","1A0111904704W400","0.02339","19.91","06-MAY-18","Item Updated"
"a8k16000000g0HGAAY","1B0010504606W400","0.00036","0","07-MAY-18","Item Updated"
"a8k16000000g0gsAAA","1B0012004506W400","0.0246","4.46","07-MAY-18","Item Updated"
"a8k16000000g0F3AAI","1B0012804506W400","0.08136","8.93","07-MAY-18","Item Updated"
"a8k16000000g0mpAAA","1B0012904506W400","0.07977","4.43","07-MAY-18","Item Updated"
"a8k16000000g0mLAAQ","1B0013004506W400","0.00593","6.23","06-MAY-18","Item Updated"
"a8k16000000fzvCAAQ","1B0013204506W400","0.0807","0","07-MAY-18","Item Updated"
"a8k16000000g0mxAAA","1B0013304506W400","0.03263","3.72","07-MAY-18","Item Updated"
"a8k16000000g0RuAAI","1B0021704606W400","0.01002","9.21","07-MAY-18","Item Updated"
"a8k16000000g0mYAAQ","1B0022104506W400","0.1277","3.5","07-MAY-18","Item Updated"
"a8k16000000g0rlAAA","1B0022204506W400","0.02554","9.91","07-MAY-18","Item Updated"
"a8k16000000g0mMAAQ","1B0023004506W400","0.00562","6.95","06-MAY-18","Item Updated"
"a8k16000000g0DAAAY","1B0023104506W400","0.00235","6.14","06-MAY-18","Item Updated"
"a8k16000000g0JfAAI","1B0030504606W400","0.0124","8.15","07-MAY-18","Item Updated"
"a8k16000000g0MeAAI","1B0030904606W400","0.09653","10.74","07-MAY-18","Item Updated"
"a8k16000000g0DTAAY","1B0032704506W400","0.03189","7.49","07-MAY-18","Item Updated"
"a8k16000000g0glAAA","1B0032904506W400","0.00235","9.53","06-MAY-18","Item Updated"
"a8k16000000fzvGAAQ","1B0033204506W400","0.02643","7.16","07-MAY-18","Item Updated"
"a8k16000000g0mzAAA","1B0033304506W400","0.03938","0","07-MAY-18","Item Updated"
"a8k16000000g0HDAAY","1B0040404606W400","0.01445","2.17","07-MAY-18","Item Updated"
"a8k16000000g0JvAAI","1B0041504506W400","0.0277","8.92","07-MAY-18","Item Updated"
"a8k16000000g0RyAAI","1B0041704606W400","0.00383","7.2","07-MAY-18","Item Updated"
"a8k16000000g0gwAAA","1B0042004506W400","0.05976","8.45","07-MAY-18","Item Updated"
"a8k16000000g0mbAAA","1B0042104506W400","0.07802","3.69","07-MAY-18","Item Updated"
"a8k16000000g0rmAAA","1B0042204506W400","0.0119","3.66","07-MAY-18","Item Updated"
"a8k16000000g0AmAAI","1B0043004506W400","0.00235","6.21","06-MAY-18","Item Updated"
"a8k16000000g0DDAAY","1B0043204506W400","0.02127","6.77","06-MAY-18","Item Updated"
"a8k16000000g0MhAAI","1B0050904606W400","0.03254","12.91","07-MAY-18","Item Updated"
"a8k16000000g0mdAAA","1B0052104506W400","0.087","2.96","07-MAY-18","Item Updated"
"a8k16000000g0hBAAQ","1B0052804506W400","0.03508","18.86","07-MAY-18","Item Updated"
"a8k16000000g0UwAAI","1B0053004704W400","0.0804","7.46","06-MAY-18","Item Updated"
"a8k16000000fzvJAAQ","1B0053204506W400","0.02153","6.17","07-MAY-18","Item Updated"
"a8k16000000g0rrAAA","1B0053304506W400","0.0244","3.15","07-MAY-18","Item Updated"
"a8k16000000g0VVAAY","1B0061704606W400","0.0004","7.95","07-MAY-18","Item Updated"
"a8k16000000g0mfAAA","1B0062104506W400","0.05053","9.1","07-MAY-18","Item Updated"
"a8k16000000g0N7AAI","1B0062304506W400","0.01463","3.72","07-MAY-18","Item Updated"
"a8k16000000fzF7AAI","1B0062304606W403","0","0","07-MAY-18","Item Updated"
"a8k16000000g0rtAAA","1B0063304506W400","0.0557","2.41","07-MAY-18","Item Updated"
"a8k16000000g0JmAAI","1B0070504606W400","0.01608","8.84","07-MAY-18","Item Updated"
"a8k16000000g01KAAQ","1B0071904704W400","0.08039","3.06","06-MAY-18","Item Updated"
"a8k16000000g0h0AAA","1B0072004506W400","0.07894","8.45","07-MAY-18","Item Updated"
"a8k16000000g0hEAAQ","1B0072804506W400","0.0419","13.23","07-MAY-18","Item Updated"
"a8k16000000g0mtAAA","1B0072904506W400","0.03077","4.88","07-MAY-18","Item Updated"
"a8k16000000fzvNAAQ","1B0073204506W400","0.02628","5.76","07-MAY-18","Item Updated"
"a8k16000000g0JpAAI","1B0080504606W400","0.013","0","07-MAY-18","Item Updated"
"a8k16000000g0KAAAY","1B0081604506W400","0.04411","8.4","07-MAY-18","Item Updated"
"a8k16000000g0VZAAY","1B0081704606W400","0.00737","10.42","07-MAY-18","Item Updated"
"a8k16000000fzwwAAA","1B0081804606W400","0.01827","9.62","07-MAY-18","Item Updated"
"a8k16000000g0rWAAQ","1B0082104506W400","0.02333","10.33","07-MAY-18","Item Updated"
"a8k16000000g0ArAAI","1B0083004506W400","0.00571","14.87","06-MAY-18","Item Updated"
"a8k16000000g0h4AAA","1B0092004506W400","0.05542","7.17","07-MAY-18","Item Updated"
"a8k16000000g0hJAAQ","1B0092804506W400","0.02446","17.57","07-MAY-18","Item Updated"
"a8k16000000g0m7AAA","1B0092904506W400","0.00235","6.77","06-MAY-18","Item Updated"
"a8k16000000fzvRAAQ","1B0093204506W400","0.01665","4.77","07-MAY-18","Item Updated"
"a8k16000000g0aRAAQ","1B0093304506W400","0.02067","1.55","07-MAY-18","Item Updated"
"a8k16000000fzBxAAI","1B0100304606W403","0","0","07-MAY-18","Item Updated"
"a8k16000000fzBvAAI","1B0101104507W402","0","0","07-MAY-18","Item Updated"
"a8k16000000g0mQAAQ","1B0112004506W400","0.04183","8.26","07-MAY-18","Item Updated"
"a8k16000000g0rZAAQ","1B0112104506W400","0.03107","13.77","07-MAY-18","Item Updated"
"a8k16000000g0DGAAY","1B0112204506W400","0.0244","0","07-MAY-18","Item Updated"
"a8k16000000g0EtAAI","1B0112704506W400","0.0488","4.3","07-MAY-18","Item Updated"
"a8k16000000g0hMAAQ","1B0112804506W400","0.02921","4.2","07-MAY-18","Item Updated"
"a8k16000000g0AxAAI","1B0113004506W400","0.07096","6.96","06-MAY-18","Item Updated"
"a8k16000000g0aEAAQ","1B0113204506W400","0.02221","7.09","07-MAY-18","Item Updated"
"a8k16000000g00KAAQ","1B0121404506W400","0.05339","8.09","07-MAY-18","Item Updated"
"a8k16000000g0K1AAI","1B0121504506W400","0.04048","18.43","07-MAY-18","Item Updated"
"a8k16000000g0gbAAA","1B0121904506W400","0.00235","6.14","06-MAY-18","Item Updated"
"a8k16000000g0mSAAQ","1B0122004506W400","0.05136","12.33","07-MAY-18","Item Updated"
"a8k16000000g0mCAAQ","1B0122904506W400","0.01578","6.48","06-MAY-18","Item Updated"
"a8k16000000g0V7AAI","1B0123004704W400","0.08033","5.81","06-MAY-18","Item Updated"
"a8k16000000g0aGAAQ","1B0123204506W400","0.0039","0","07-MAY-18","Item Updated"
"a8k16000000fzwrAAA","1B0130504606W400","0.00748","9.88","07-MAY-18","Item Updated"
"a8k16000000g0rdAAA","1B0132104506W400","0.03669","8.65","07-MAY-18","Item Updated"
"a8k16000000g0DKAAY","1B0132204506W400","0.04675","3.21","07-MAY-18","Item Updated"
"a8k16000000g0hQAAQ","1B0132804506W400","0.04015","4.97","07-MAY-18","Item Updated"
"a8k16000000g0aJAAQ","1B0133204506W400","0.00908","13.76","07-MAY-18","Item Updated"
"a8k16000000g00MAAQ","1B0141404506W400","0.01875","6.01","07-MAY-18","Item Updated"
"a8k16000000g0bWAAQ","1B0141704506W400","0.14633","0","07-MAY-18","Item Updated"
"a8k16000000g0VhAAI","1B0141704606W400","0.00068","8.29","07-MAY-18","Item Updated"
"a8k16000000g0mGAAQ","1B0142904506W400","0.00248","6.34","06-MAY-18","Item Updated"
"a8k16000000g0B3AAI","1B0143004506W400","0.01871","6.28","06-MAY-18","Item Updated"
"a8k16000000g0H6AAI","1B0143304506W400","0.00036","10.32","07-MAY-18","Item Updated"
"a8k16000000g0MaAAI","1B0150504606W400","0.04369","6.25","07-MAY-18","Item Updated"
"a8k16000000g0bYAAQ","1B0151704506W400","0.113","0","07-MAY-18","Item Updated"
"a8k16000000g0mUAAQ","1B0152004506W400","0.1407","4.33","07-MAY-18","Item Updated"
"a8k16000000g0rhAAA","1B0152104506W400","0.0509","4.69","07-MAY-18","Item Updated"
"a8k16000000g0DPAAY","1B0152204506W400","0.03515","9.13","07-MAY-18","Item Updated"
"a8k16000000g0mlAAA","1B0152804506W400","0.0351","3.59","07-MAY-18","Item Updated"
"a8k16000000g0mHAAQ","1B0152904506W400","0.00339","6.21","06-MAY-18","Item Updated"
"a8k16000000g0aNAAQ","1B0153204506W400","0.00036","1.09","07-MAY-18","Item Updated"
"a8k16000000g0H8AAI","1B0153304506W400","0.04413","2.88","07-MAY-18","Item Updated"
"a8k16000000g0RoAAI","1B0160704606W400","0.00105","6.07","07-MAY-18","Item Updated"
"a8k16000000g0bUAAQ","1B0161604506W400","0.02339","14.31","07-MAY-18","Item Updated"
"a8k16000000g0F2AAI","1B0162704506W400","0.07929","0","07-MAY-18","Item Updated"
"a8k16000000g0D7AAI","1B0163004506W400","0.00235","6.74","06-MAY-18","Item Updated"
"a8k16000000g0DXAAY","1B2052704506W400","0.03913","0","07-MAY-18","Item Updated"
"a8k16000000g0JzAAI","1B2061504506W400","0.03552","11.5","07-MAY-18","Item Updated"
"a8k16000000g0JrAAI","1B2090504606W400","0.01536","9.62","07-MAY-18","Item Updated"
"a8k16000000g0ahAAA","1C0011704704W400","0.16209","10.79","06-MAY-18","Item Updated"
"a8k16000000g0bMAAQ","1C0012304801W403","0","0","07-MAY-18","Item Updated"
"a8k16000000g0aiAAA","1C0021704704W400","0.00281","0","06-MAY-18","Item Updated"
"a8k16000000g0rSAAQ","1C0021804704W400","0.08039","10.84","06-MAY-18","Item Updated"
"a8k16000000g01IAAQ","1C0021904704W400","0.00281","1.08","06-MAY-18","Item Updated"
"a8k16000000g0UsAAI","1C0023004704W400","0.08037","4.13","06-MAY-18","Item Updated"
"a8k16000000g0aXAAQ","1C0041604704W400","0.08662","0","06-MAY-18","Item Updated"
"a8k16000000g07PAAQ","1C0041904704W400","0.08045","13.53","06-MAY-18","Item Updated"
"a8k16000000g0QLAAY","1C0042004704W400","0.0804","44.21","07-MAY-18","Item Updated"
"a8k16000000g0gGAAQ","1C0042904704W400","0.06766","4.64","07-MAY-18","Item Updated"
"a8k16000000g0aaAAA","1C0061604704W400","0.08039","4.94","06-MAY-18","Item Updated"
"a8k16000000g0alAAA","1C0061704704W400","0.07798","6.65","06-MAY-18","Item Updated"
"a8k16000000g01HAAQ","1C0061804704W400","0.0804","4.78","06-MAY-18","Item Updated"
"a8k16000000g07SAAQ","1C0061904704W400","0.0804","30","06-MAY-18","Item Updated"
"a8k16000000g0QQAAY","1C0062004704W400","0.08038","15.67","07-MAY-18","Item Updated"
"a8k16000000g0UzAAI","1C0063004704W400","0.0803","2.8","06-MAY-18","Item Updated"
"a8k16000000g04TAAQ","1C0071804704W400","0.08078","0","06-MAY-18","Item Updated"
"a8k16000000g0V2AAI","1C0073004704W400","0.08039","11.22","06-MAY-18","Item Updated"
"a8k16000000g04VAAQ","1C0081804704W400","0.0804","10.31","06-MAY-18","Item Updated"
"a8k16000000g01MAAQ","1C0081904704W400","0.08031","2.52","06-MAY-18","Item Updated"
"a8k16000000g0V4AAI","1C0083004704W400","0.08038","4.51","06-MAY-18","Item Updated"
"a8k16000000g0rGAAQ","1C0101704704W400","0.08438","14.4","06-MAY-18","Item Updated"
"a8k16000000g04YAAQ","1C0101804704W400","0.08037","12.46","06-MAY-18","Item Updated"
"a8k16000000g07aAAA","1C0101904704W400","0.0804","14.02","06-MAY-18","Item Updated"
"a8k16000000g0V5AAI","1C0103004704W400","0.08034","4.19","06-MAY-18","Item Updated"
"a8k16000000g0KRAAY","1C0113104604W403","0","0","07-MAY-18","Item Updated"
"a8k16000000g0rJAAQ","1C0121704704W400","0.0804","19.48","06-MAY-18","Item Updated"
"a8k16000000g04bAAA","1C0121804704W400","0.0804","7.46","06-MAY-18","Item Updated"
"a8k16000000g0RGAAY","1C0121904704W400","0.04345","9.92","06-MAY-18","Item Updated"
"a8k16000000g0V8AAI","1C0123004704W400","0.08037","0","06-MAY-18","Item Updated"
"a8k16000000g04dAAA","1C0131804704W400","0.08041","13.32","06-MAY-18","Item Updated"
"a8k16000000g0RJAAY","1C0131904704W400","0.08439","0","06-MAY-18","Item Updated"
"a8k16000000g0rNAAQ","1C0141704704W400","0.08041","9.23","06-MAY-18","Item Updated"
"a8k16000000g04gAAA","1C0141804704W400","0.0804","21.03","06-MAY-18","Item Updated"
"a8k16000000g0RKAAY","1C0141904704W400","0.08038","8.21","06-MAY-18","Item Updated"
"a8k16000000g0ROAAY","1C0161904704W400","0.08041","16.42","06-MAY-18","Item Updated"
"a8k16000000g0F4AAI","1D0012804506W400","0.04284","5.03","07-MAY-18","Item Updated"
"a8k16000000g0mqAAA","1D0012904506W400","0.04129","5.25","07-MAY-18","Item Updated"
"a8k16000000fzvDAAQ","1D0013204506W400","0.02655","1.62","07-MAY-18","Item Updated"
"a8k16000000g0K8AAI","1D0021604506W400","0.03921","6.83","07-MAY-18","Item Updated"
"a8k16000000g0RvAAI","1D0021704606W400","0.0004","8.42","07-MAY-18","Item Updated"
"a8k16000000g0VkAAI","1D0021804606W400","0.03507","5.93","07-MAY-18","Item Updated"
"a8k16000000g0gtAAA","1D0022004506W400","0.0246","8.13","07-MAY-18","Item Updated"
"a8k16000000g0JgAAI","1D0030504606W400","0.03299","4.57","07-MAY-18","Item Updated"
"a8k16000000g0MfAAI","1D0030904606W400","0.09312","5.69","07-MAY-18","Item Updated"
"a8k16000000g0gvAAA","1D0032004506W400","0.04707","4.79","07-MAY-18","Item Updated"
"a8k16000000g0DUAAY","1D0032704506W400","0.04054","9.51","07-MAY-18","Item Updated"
"a8k16000000g0gmAAA","1D0032904506W400","0.00313","6.68","06-MAY-18","Item Updated"
"a8k16000000fzvHAAQ","1D0033204506W400","0.01938","9.34","07-MAY-18","Item Updated"
"a8k16000000g0n0AAA","1D0033304506W400","0.05608","4.63","07-MAY-18","Item Updated"
"a8k16000000g0JwAAI","1D0041504506W400","0.02413","10.55","07-MAY-18","Item Updated"
"a8k16000000g0RzAAI","1D0041704606W400","0.004","8.09","07-MAY-18","Item Updated"
"a8k16000000g0gxAAA","1D0042004506W400","0.1011","0.14","07-MAY-18","Item Updated"
"a8k16000000g0mcAAA","1D0042104506W400","0.05805","4.71","07-MAY-18","Item Updated"
"a8k16000000g0MzAAI","1D0042204506W400","0.03564","11.71","07-MAY-18","Item Updated"
"a8k16000000g0DWAAY","1D0042704506W400","0.0244","1.69","07-MAY-18","Item Updated"
"a8k16000000g0AnAAI","1D0043004506W400","0.01243","6.7","06-MAY-18","Item Updated"
"a8k16000000g0MiAAI","1D0050904606W400","0.0036","12.38","07-MAY-18","Item Updated"
"a8k16000000g00EAAQ","1D0051404506W400","0.01701","7.95","07-MAY-18","Item Updated"
"a8k16000000g0N1AAI","1D0052204506W400","0.0897","5.6","07-MAY-18","Item Updated"
"a8k16000000g0EnAAI","1D0052704506W400","0.03167","4.55","07-MAY-18","Item Updated"
"a8k16000000g0h8AAA","1D0052804506W400","0.04173","4.74","07-MAY-18","Item Updated"
"a8k16000000g0AoAAI","1D0053004506W400","0.03093","6.3","06-MAY-18","Item Updated"
"a8k16000000g0UyAAI","1D0053004704W400","0.08039","11.86","06-MAY-18","Item Updated"
"a8k16000000fzvKAAQ","1D0053204506W400","0.00393","5.55","07-MAY-18","Item Updated"
