"ID","WELL_LOCATION","SUM(TX.VOLUME)","STATUS"
"a8k16000000fzuVAAQ","100100605301W400","0","Item Updated"
"a8k16000000fyz9AAA","102141005101W400","2.1","Item Updated"
"a8k16000000fyR8AAI","191072104925W300","2.0952","Item Updated"
"a8k16000000fxkYAAQ","111113604923W300","1.3952","Item Updated"
"a8k16000000fxxFAAQ","101131704922W300","2.3972","Item Updated"
"a8k16000000fyPMAAY","111012604928W300","0.7","Item Updated"
"a8k16000000fymOAAQ","102162405001W400","2.4008","Item Updated"
"a8k16000000fxzpAAA","111010205123W300","0.90016","Item Updated"
"a8k16000000fy3bAAA","112090205123W300","1.3944","Item Updated"
"a8k16000000fzvlAAA","102122904906W400","4.1904","Item Updated"
"a8k16000000fzvrAAA","100093004906W400","4.1904","Item Updated"
"a8k16000000fzvwAAA","100033204906W400","4.1904","Item Updated"
"a8k16000000g0PIAAY","111112004427W300","0","Item Updated"
"a8k16000000fzo5AAA","111101104627W300","2.1","Item Updated"
"a8k16000000fyLAAAY","111150204928W302","2.3972","Item Updated"
"a8k16000000g0U4AAI","111021704827W300","1.3976","Item Updated"
"a8k16000000g0MHAAY","121040204828W302","0","Item Updated"
"a8k16000000fxjXAAQ","191123104922W300","1.1976","Item Updated"
"a8k16000000g0e3AAA","100152305003W400","1.3976","Item Updated"
"a8k16000000g015AAA","111021105024W302","1.39872","Item Updated"
"a8k16000000g0kjAAA","107052105207W400","2.804","Item Updated"
"a8k16000000fy86AAA","111143304922W300","2.39872","Item Updated"
"a8k16000000fzGIAAY","111162105223W302","2.09808","Item Updated"
"a8k16000000fyxdAAA","100071105301W400","2.09872","Item Updated"
"a8k16000000fxw6AAA","111153104822W302","2.1","Item Updated"
"a8k16000000g0THAAY","191021304828W300","1.99944","Item Updated"
"a8k16000000fy9JAAQ","141061604927W300","1.5952","Item Updated"
"a8k16000000fyL8AAI","141110204928W302","0.798","Item Updated"
"a8k16000000g0WDAAY","111162504925W302","0.79936","Item Updated"
"a8k16000000g0PFAAY","141072004427W300","0.79872","Item Updated"
"a8k16000000fyiyAAA","100130105306W400","0","Item Updated"
"a8k16000000fzLfAAI","101131105120W300","4.1984","Item Updated"
"a8k16000000fxwqAAA","111042104922W300","2.09568","Item Updated"
"a8k16000000fznPAAQ","111033105124W300","2.09424","Item Updated"
"a8k16000000fymQAAQ","100032505001W400","2.3016","Item Updated"
"a8k16000000g0JVAAY","191021304427W300","4.89664","Item Updated"
"a8k16000000g0LpAAI","191081304427W300","4.89664","Item Updated"
"a8k16000000fxWLAAY","111132104923W300","1.60024","Item Updated"
"a8k16000000g03qAAA","111011104728W300","3.2","Item Updated"
"a8k16000000fzZ5AAI","191112504920W300","0.7","Item Updated"
"a8k16000000fzh4AAA","111091204626W303","0","Item Updated"
"a8k16000000fyRxAAI","111120504922W302","2.4","Item Updated"
"a8k16000000fycuAAA","103022504802W400","12.0608","Item Updated"
"a8k16000000fzuAAAQ","110023205207W400","2.0416","Item Updated"
"a8k16000000fyjyAAA","108101005207W400","0","Item Updated"
"a8k16000000fxvxAAA","191132505023W300","0","Item Updated"
"a8k16000000fxx7AAA","111160404821W303","2.4","Item Updated"
"a8k16000000g0YmAAI","100111005207W400","2.1024","Item Updated"
"a8k16000000fyavAAA","100020705406W400","2.7952","Item Updated"
"a8k16000000fz4kAAA","192073505021W300","1.47","Item Updated"
"a8k16000000fyjqAAA","102061005207W400","0","Item Updated"
"a8k16000000fzvsAAA","100103004906W400","4.1904","Item Updated"
"a8k16000000fzGLAAY","121032705223W300","2.1","Item Updated"
"a8k16000000g0FjAAI","141092304927W300","2.09616","Item Updated"
"a8k16000000fyjvAAA","105101005207W400","0.9","Item Updated"
"a8k16000000fyjwAAA","106101005207W400","0.6","Item Updated"
"a8k16000000fytzAAA","100163605104W400","0.7","Item Updated"
"a8k16000000fyu4AAA","102120205204W400","1.4","Item Updated"
"a8k16000000fzLiAAI","111011405120W300","4.1984","Item Updated"
"a8k16000000fzUrAAI","111041405120W302","4.1984","Item Updated"
"a8k16000000g0CGAAY","131131005125W302","0","Item Updated"
"a8k16000000g0RXAAY","100090904504W400","0.6992","Item Updated"
"a8k16000000g0naAAA","100131504601W400","0","Item Updated"
"a8k16000000g1ICAAY","100013205207W400","0","Item Updated"
"a8k16000000fycnAAA","103012504802W400","12.0608","Item Updated"
"a8k16000000fy49AAA","111122304922W303","2.39232","Item Updated"
"a8k16000000fyruAAA","100102305007W400","2.1008","Item Updated"
"a8k16000000g0DsAAI","131161005125W302","1.3944","Item Updated"
"a8k16000000g0egAAA","108041505207W400","2.1","Item Updated"
"a8k16000000g0q0AAA","100142205207W400","3.2","Item Updated"
"a8k16000000fyNIAAY","192142604822W300","2.1","Item Updated"
"a8k16000000fzdMAAQ","111112704625W300","2.09776","Item Updated"
"a8k16000000g0q8AAA","104023205207W400","0.7056","Item Updated"
"a8k16000000fzN0AAI","111050304524W300","0.6992","Item Updated"
"a8k16000000g1w2AAA","100163505206W400","2.40424","Item Updated"
"a8k16000000g1vpAAA","111130204921W302","2.09712","Item Updated"
"a8k16000000g1JkAAI","100132305006W400","2.39","Item Updated"
"a8k16000000g1vHAAQ","100161305302W400","3.59664","Item Updated"
"a8k16000000g1snAAA","101132205123W300","2.4","Item Updated"
"a8k16000000g1tlAAA","111033205123W300","3.2","Item Updated"
"a8k16000000g0xKAAQ","131160704919W300","2.4","Item Updated"
"a8k16000000g1rXAAQ","101051704722W300","2.4","Item Updated"
"a8k16000000g1bVAAQ","111031505122W303","1.5992","Item Updated"
"a8k16000000g1mlAAA","192012505123W300","2.09488","Item Updated"
"a8k16000000fzgOAAQ","111081305123W300","2.79888","Item Updated"
"a8k16000000g1YLAAY","131153204925W300","2.09504","Item Updated"
"a8k16000000g1KEAAY","101083504922W303","2.4","Item Updated"
"a8k16000000g1KtAAI","102033304804W400","0","Item Updated"
"a8k16000000g1qRAAQ","103112504701W400","1.99524","Item Updated"
"a8k16000000g1xNAAQ","100010305101W400","0.8064","Item Updated"
"a8k16000000g1PeAAI","191122704822W303","1.38","Item Updated"
"a8k16000000g1KrAAI","100120904806W400","2.09896","Item Updated"
"a8k16000000g1w7AAA","111151204924W300","2.09792","Item Updated"
"a8k16000000fzcFAAQ","111151305222W300","0","Item Updated"
"a8k16000000g1IZAAY","111152104920W302","2.1","Item Updated"
"a8k16000000g10kAAA","100162405207W400","3.18","Item Updated"
"a8k16000000g1HkAAI","112030305122W302","3.19776","Item Updated"
"a8k16000000g1r0AAA","103102205406W400","1.8972","Item Updated"
"a8k16000000fxkLAAQ","111013504822W303","2.1","Item Updated"
"a8k16000000g1qxAAA","111062305022W300","0.8","Item Updated"
"a8k16000000fz5iAAA","111163604820W300","1.4","Item Updated"
"a8k16000000g1mdAAA","102152905306W400","0","Item Updated"
"a8k16000000fz0kAAA","111073405021W302","2.8","Item Updated"
"a8k16000000fznOAAQ","111023105124W300","2.09776","Item Updated"
"a8k16000000fzYxAAI","141150305121W300","2.69","Item Updated"
"a8k16000000g099AAA","111060705225W302","2.1","Item Updated"
"a8k16000000g1K4AAI","100020305402W400","2.39696","Item Updated"
"a8k16000000g1HyAAI","191142705223W300","3.5","Item Updated"
"a8k16000000fynJAAQ","100161805307W400","2.1048","Item Updated"
"a8k16000000g1KAAAY","111143404922W303","2.098","Item Updated"
"a8k16000000g1KFAAY","111090905022W303","1.49816","Item Updated"
"a8k16000000g1xJAAQ","111073504728W303","2.09696","Item Updated"
"a8k1L000000KymJQAS","111093405023W303","3.1984","Item Updated"
"a8k16000000g1z2AAA","112120504823W303","0","Item Updated"
"a8k16000000g1zsAAA","121160304824W300","2.09904","Item Updated"
"a8k16000000g0y0AAA","100140404902W402","2.2329","Item Updated"
"a8k16000000g1yTAAQ","111020405225W300","2.79856","Item Updated"
"a8k16000000g10EAAQ","111030105025W305","2.09696","Item Updated"
"a8k1L000000KyrWQAS","111040404922W302","1.39","Item Updated"
"a8k16000000g12gAAA","121071704923W300","2.06896","Item Updated"
"a8k16000000fzrTAAQ","111083605023W302","0","Item Updated"
"a8k16000000fxVrAAI","121150205120W302","0","Item Updated"
"a8k16000000g142AAA","111082504927W302","0.013224","Item Updated"
"a8k16000000g1BqAAI","191070705127W302","2.39888","Item Updated"
"a8k16000000g14rAAA","131150905222W300","2.4","Item Updated"
"a8k16000000g19TAAQ","111083304920W303","2.17","Item Updated"
"a8k16000000g0xjAAA","112023404822W304","2.1","Item Updated"
"a8k16000000fxwdAAA","111133604923W300","0","Item Updated"
"a8k16000000bmALAAY","111102805123W303","2.39232","Item Updated"
"a8k1L000000Kyt3QAC","111092104727W302","2.09424","Item Updated"
"a8k1L000000KysAQAS","101081504822W302","2.1","Item Updated"
"a8k1L000000KykQQAS","102083504806W400","2.0984","Item Updated"
"a8k1L000000KyrfQAC","100083504806W402","2.09872","Item Updated"
"a8k1L000000KyqfQAC","111061304924W302","2.39968","Item Updated"
"a8k1L000000KyrvQAC","111071905024W303","1.50032","Item Updated"
"a8k16000000g0V8AAI","1C0123004704W400","1.17","Item Updated"
"a8k16000000g0rMAAQ","1C0131704704W400","1.17","Item Updated"
"a8k16000000g0ROAAY","1C0161904704W400","1.17","Item Updated"
"a8k16000000g0gCAAQ","100052104704W400","1.17","Item Updated"
"a8k16000000g0afAAA","100131604704W400","1.17","Item Updated"
"a8k16000000g0RHAAY","100131904704W400","1.17","Item Updated"
"a8k16000000g0rOAAQ","100151704704W400","1.17","Item Updated"
"a8k16000000g0QbAAI","102132004704W400","1.17","Item Updated"
"a8k16000000g04iAAA","102151804704W400","1.17","Item Updated"
"a8k16000000g0UsAAI","1C0023004704W400","1.17","Item Updated"
"a8k16000000g07PAAQ","1C0041904704W400","1.17","Item Updated"
"a8k16000000g0akAAA","1C0051704704W400","1.17","Item Updated"
"a8k16000000g0aaAAA","1C0061604704W400","1.17","Item Updated"
"a8k16000000g0MeAAI","1B0030904606W400","1.2","Item Updated"
"a8k16000000fzvKAAQ","1D0053204506W400","1.2","Item Updated"
"a8k16000000g0NkAAI","100013104404W400","0","Item Updated"
"a8k16000000fzxAAAQ","100020104706W400","2.09","Item Updated"
"a8k16000000g0RdAAI","100051404505W400","0","Item Updated"
"a8k16000000g0AVAAY","100073304804W402","0","Item Updated"
"a8k16000000g0MiAAI","1D0050904606W400","1.2","Item Updated"
"a8k16000000g0UMAAY","1D0101704906W400","2.8","Item Updated"
"a8k16000000fyuWAAQ","100070105101W400","2.1008","Item Updated"
"a8k16000000fyoXAAQ","100110705006W400","0","Item Updated"
"a8k16000000g0ZeAAI","100120505305W400","2.1024","Item Updated"
"a8k16000000fyjPAAQ","100120704901W403","0","Item Updated"
"a8k16000000g0fPAAQ","100010405302W400","2.36936","Item Updated"
"a8k16000000g05CAAQ","111110105027W300","2.09616","Item Updated"
"a8k16000000fyPdAAI","121090905027W302","2.09616","Item Updated"
"a8k16000000fyLGAAY","141043404927W300","2.006","Item Updated"
"a8k16000000g0FkAAI","141112304927W300","1.4952","Item Updated"
"a8k16000000fzDTAAY","111090704919W300","1.4","Item Updated"
"a8k16000000fyNsAAI","141141304925W300","1.8","Item Updated"
"a8k16000000fyRJAAY","101012204925W300","2.4","Item Updated"
"a8k16000000fz5vAAA","111032404920W300","4.596","Item Updated"
"a8k16000000fxhEAAQ","111032504923W302","1.3952","Item Updated"
"a8k16000000fz63AAA","111092404920W300","1.4","Item Updated"
"a8k16000000g0OCAAY","111153104924W300","2.79328","Item Updated"
"a8k16000000fxeoAAA","131030305025W302","0","Item Updated"
"a8k16000000fxwoAAA","101162004922W300","2.09504","Item Updated"
"a8k16000000fxkwAAA","111121304922W302","1.3968","Item Updated"
"a8k16000000fySjAAI","111160704922W300","2.1","Item Updated"
"a8k16000000fxogAAA","191053504822W300","1.4","Item Updated"
"a8k16000000g0teAAA","111122904727W300","2.39792","Item Updated"
"a8k16000000g0XeAAI","131103504728W304","2.09584","Item Updated"
"a8k16000000fz1QAAQ","112043605020W300","3.5","Item Updated"
"a8k16000000g0GBAAY","112133105226W300","2.1008","Item Updated"
"a8k16000000fyHiAAI","111072505026W300","2.8","Item Updated"
"a8k16000000fyECAAY","111012905125W300","3.19968","Item Updated"
"a8k16000000fxz9AAA","111031205126W300","0","Item Updated"
"a8k16000000fyICAAY","111112905125W302","2.1","Item Updated"
"a8k16000000g0IxAAI","121070305127W302","1.39952","Item Updated"
"a8k16000000g0CUAAY","141050405027W300","1.39952","Item Updated"
"a8k16000000g0ESAAY","111093305027W300","1.39952","Item Updated"
"a8k16000000fxeBAAQ","111101304822W302","2.4","Item Updated"
"a8k16000000fyBwAAI","111113404922W300","0","Item Updated"
"a8k16000000g0JeAAI","100030504606W400","1.2","Item Updated"
"a8k16000000fxfNAAQ","111070605225W300","3.99232","Item Updated"
"a8k16000000fyVmAAI","111090705122W303","2.79888","Item Updated"
"a8k16000000g0PxAAI","111142004627W303","0","Item Updated"
"a8k16000000fzAnAAI","111050904826W300","2.4","Item Updated"
"a8k16000000fztaAAA","100061705302W400","0.5","Item Updated"
"a8k16000000g0dCAAQ","111062504628W300","2.09792","Item Updated"
"a8k16000000g0dIAAQ","101132504628W300","1.5976","Item Updated"
"a8k16000000fxeeAAA","121092504925W302","0","Item Updated"
"a8k16000000g0O4AAI","121093104924W303","0","Item Updated"
"a8k16000000fyiwAAA","100133105305W400","0","Item Updated"
"a8k16000000fzkCAAQ","111043405022W302","2.78296","Item Updated"
"a8k16000000fyxoAAA","100101205301W400","2.39","Item Updated"
"a8k16000000g0H6AAI","1B0143304506W400","1.2","Item Updated"
"a8k16000000fyi1AAA","102143604902W400","2.40024","Item Updated"
"a8k16000000fz14AAA","111133305022W300","1.92649","Item Updated"
"a8k16000000fzOAAAY","102060104304W400","1.92","Item Updated"
"a8k16000000fzRBAAY","100140104304W400","1.92","Item Updated"
"a8k16000000fxwxAAA","111110404821W300","0.8","Item Updated"
"a8k16000000g0HGAAY","1B0010504606W400","1.2","Item Updated"
"a8k16000000fykTAAQ","100102005003W400","2.1008","Item Updated"
"a8k16000000fy1AAAQ","111151304923W300","2.1","Item Updated"
"a8k16000000fzVRAAY","111140905019W302","2.8","Item Updated"
"a8k16000000fz2PAAQ","101030304528W300","0","Item Updated"
"a8k16000000fy9UAAQ","111113305025W300","3.2","Item Updated"
"a8k16000000fzuSAAQ","100070605301W400","0.4","Item Updated"
"a8k16000000fyumAAA","100070505106W400","0","Item Updated"
"a8k16000000fyl7AAA","102132405001W400","2.1","Item Updated"
"a8k16000000fyzdAAA","100141105003W400","0","Item Updated"
"a8k16000000g0XiAAI","111123504728W304","2.09408","Item Updated"
"a8k16000000fyqlAAA","100152705006W402","2.1","Item Updated"
"a8k16000000g0UQAAY","102011904906W400","4.1904","Item Updated"
"a8k16000000g0m4AAA","100112904906W400","4.1904","Item Updated"
"a8k16000000g0QjAAI","100141604906W402","4.1904","Item Updated"
"a8k16000000fzo4AAA","111091104627W300","2.1","Item Updated"
"a8k16000000fzIYAAY","111163105122W300","0.79872","Item Updated"
"a8k16000000g0lsAAA","100042104906W400","4.1904","Item Updated"
"a8k16000000fxljAAA","111070705025W302","2.09856","Item Updated"
"a8k16000000fzsAAAQ","111143604527W300","0","Item Updated"
"a8k16000000fypwAAA","102141805006W400","4.2919","Item Updated"
"a8k16000000fyrvAAA","100012405007W400","4.2919","Item Updated"
"a8k16000000fzuCAAQ","102033205207W400","3.2048","Item Updated"
"a8k16000000fy84AAA","111113304922W300","0","Item Updated"
"a8k16000000fy1BAAQ","112161304923W300","2.4","Item Updated"
"a8k16000000g0dyAAA","100092305003W400","0","Item Updated"
"a8k16000000g0qPAAQ","100130505301W400","0","Item Updated"
"a8k16000000g0KnAAI","191121904924W300","2.09792","Item Updated"
"a8k16000000g0tfAAA","111142904727W300","2.30712","Item Updated"
"a8k16000000fyc0AAA","103150605203W400","2.1008","Item Updated"
"a8k16000000g0lzAAA","100042904906W400","4.1904","Item Updated"
"a8k16000000fyqBAAQ","102161305007W400","1.7984","Item Updated"
"a8k16000000g0XtAAI","111093204322W300","2.09488","Item Updated"
"a8k16000000fzkKAAQ","111011304626W300","0","Item Updated"
"a8k16000000fxp7AAA","111061504922W302","2.1","Item Updated"
"a8k16000000g0LoAAI","191071304427W300","4.89664","Item Updated"
"a8k16000000fzu7AAA","107023205207W400","2.0004","Item Updated"
"a8k16000000fxcLAAQ","111010505225W300","0","Item Updated"
"a8k16000000g0lbAAA","100130505405W400","2.09488","Item Updated"
"a8k16000000fycyAAA","100032504802W400","12.0608","Item Updated"
"a8k16000000fysbAAA","100073005105W400","0.5008","Item Updated"
"a8k16000000g0iwAAA","111033504427W303","0.79872","Item Updated"
"a8k16000000fyFPAAY","131113304822W303","0","Item Updated"
"a8k16000000fzVJAAY","111062504920W300","0","Item Updated"
"a8k16000000fye8AAA","102052305406W400","3.4976","Item Updated"
"a8k16000000fywDAAQ","100153304802W400","0","Item Updated"
"a8k16000000fyxBAAQ","100043104803W400","2.1008","Item Updated"
"a8k16000000fyaOAAQ","100082004902W400","2.9948","Item Updated"
"a8k16000000fzAsAAI","191090904826W302","1.3952","Item Updated"
"a8k16000000fzVNAAY","111150805019W300","2.57262","Item Updated"
"a8k16000000fzoEAAQ","121131204627W303","2.09408","Item Updated"
"a8k16000000fysdAAA","102153005105W400","2.4008","Item Updated"
"a8k16000000fyscAAA","100143005105W400","0","Item Updated"
"a8k16000000g0NjAAI","100022704404W400","0.69936","Item Updated"
"a8k16000000fyeYAAQ","102092504802W400","12.0608","Item Updated"
"a8k16000000fyQKAAY","101071305125W300","0.3992","Item Updated"
"a8k16000000g0ZdAAI","100050505305W400","0","Item Updated"
"a8k16000000fyx9AAA","100123004803W400","0","Item Updated"
"a8k16000000g1zwAAA","191043104723W300","2.79888","Item Updated"
"a8k16000000g0QXAAY","100112004704W400","1.17","Item Updated"
"a8k16000000g102AAA","102070105207W400","2.1","Item Updated"
"a8k16000000g1qKAAQ","191041404828W300","2.7944","Item Updated"
"a8k16000000g1uGAAQ","100040404902W400","0","Item Updated"
"a8k16000000g0vNAAQ","100102505001W400","2.3048","Item Updated"
"a8k16000000g17CAAQ","111051304728W302","2.0952","Item Updated"
"a8k16000000g0wRAAQ","104123104805W400","3.99","Item Updated"
"a8k16000000g1iaAAA","100042104907W400","2.0932","Item Updated"
"a8k16000000g1vZAAQ","100043504806W400","0","Item Updated"
"a8k16000000g1thAAA","101153205123W300","2.39872","Item Updated"
"a8k16000000fztRAAQ","111023304722W302","2.1","Item Updated"
"a8k16000000g1w1AAA","100143505206W400","1.40216","Item Updated"
"a8k16000000g1pyAAA","191102505123W300","2.09328","Item Updated"
"a8k16000000g0vpAAA","111030705225W302","0.84","Item Updated"
"a8k16000000g1tMAAQ","141032805223W302","0","Item Updated"
"a8k16000000g0vGAAQ","101110104828W300","2.09424","Item Updated"
"a8k16000000g1mbAAA","100042704902W400","0","Item Updated"
"a8k16000000g1rmAAA","102082105305W400","2.10016","Item Updated"
"a8k16000000g1s7AAA","100081304701W402","2.4004","Item Updated"
"a8k16000000fxUfAAI","100150904806W400","2.39896","Item Updated"
"a8k16000000g1qTAAQ","192041404828W300","3.1944","Item Updated"
"a8k16000000g1rRAAQ","111130404826W300","1.4","Item Updated"
"a8k16000000fymSAAQ","100062505001W400","2.3048","Item Updated"
"a8k16000000g1WcAAI","131101004423W303","2.09328","Item Updated"
"a8k16000000g19KAAQ","100042505406W400","4","Item Updated"
"a8k16000000g1JEAAY","102111404902W400","3.008","Item Updated"
"a8k16000000g1InAAI","111030704826W300","2.39904","Item Updated"
"a8k16000000g1JyAAI","111011004821W302","1.3992","Item Updated"
"a8k16000000g1KsAAI","100140904806W400","2.09912","Item Updated"
"a8k16000000fyqcAAA","102012705006W400","0.7","Item Updated"
"a8k16000000g20oAAA","102132205406W400","0","Item Updated"
"a8k16000000g1sBAAQ","121082105022W302","1.89792","Item Updated"
"a8k16000000g1KWAAY","111071605024W304","3.2008","Item Updated"
"a8k16000000g1EvAAI","100141504906W400","2.1016","Item Updated"
"a8k16000000g17AAAQ","111121904922W303","2.19776","Item Updated"
"a8k16000000fzuwAAA","100022105405W400","2.40384","Item Updated"
"a8k16000000g1vbAAA","100061305302W400","2.09664","Item Updated"
"a8k16000000g1oGAAQ","111123205022W304","0","Item Updated"
"a8k16000000fz6dAAA","111101204528W300","2.7988","Item Updated"
"a8k16000000g0uBAAQ","111141204528W300","3.19712","Item Updated"
"a8k16000000g1qEAAQ","191052305028W300","1.1","Item Updated"
"a8k16000000g1zvAAA","191010504823W300","0","Item Updated"
"a8k16000000fxVDAAY","112013404924W300","3.19776","Item Updated"
"a8k16000000fyo0AAA","100071805006W400","4.2919","Item Updated"
"a8k16000000fxTVAAY","100073605001W402","1.6","Item Updated"
"a8k16000000g1uPAAQ","102152505307W402","0","Item Updated"
"a8k16000000g11QAAQ","121133204823W302","2.0992","Item Updated"
"a8k16000000g1mcAAA","111130504925W302","2.79888","Item Updated"
"a8k1L000000KynJQAS","193162405123W300","0","Item Updated"
"a8k16000000g1GJAAY","100110705406W402","0","Item Updated"
"a8k16000000g1nVAAQ","102041705405W402","0","Item Updated"
"a8k16000000g20ZAAQ","121131004924W302","0","Item Updated"
"a8k16000000bmA1AAI","111121205024W305","2.47592","Item Updated"
"a8k16000000bm9nAAA","111083204925W303","2.09408","Item Updated"
"a8k16000000fzZQAAY","111052005019W300","2.57262","Item Updated"
"a8k16000000g19aAAA","111091104728W303","1.49856","Item Updated"
"a8k16000000g10YAAQ","100160505305W402","2.4008","Item Updated"
"a8k16000000g1CoAAI","192013105122W300","2.09616","Item Updated"
"a8k16000000fxUJAAY","112112604822W303","2.1","Item Updated"
"a8k16000000g1CUAAY","111130504919W302","0","Item Updated"
"a8k16000000g0xrAAA","111151204528W300","0","Item Updated"
"a8k16000000g1EqAAI","111030105123W302","0","Item Updated"
"a8k1L000000KyqXQAS","100072505406W400","2.3992","Item Updated"
"a8k1L000000KyqrQAC","100042104806W402","0","Item Updated"
"a8k1L000000KyrGQAS","112073404924W300","3.99824","Item Updated"
"a8k1L000000KyrqQAC","100141205005W400","2.8056","Item Updated"
